pg_id:ID(Book),title,language
2617,Memoirs of General William T. Sherman — Volume 2,en
26170,"Diaries of Sir Moses and Lady Montefiore, Volume I Comprising Their Life and Work as Recorded in Their Diaries From 1812 to 1883",en
26171,La volpe di Sparta,it
26172,"Union and Communion; or, Thoughts on the Song of Solomon",en
26173,The Stephens Family: A Genealogy of the Descendants of Joshua Stevens,en
26174,The Machine That Saved The World,en
26175,"A Successful Shadow; Or, A Detective's Successful Quest",en
26176,The Secret House,en
26177,The Book of Stories for the Story-teller,en
26179,Filosofiset mietelmät,fi
2618,A House-Boat on the Styx,en
26180,Mother America,en
26181,"Stories of Siegfried, Told to the Children",en
26182,"The Rover Boys on the Plains; Or, The Mystery of Red Rock Ranch",en
26183,"Laurence Sterne in Germany A Contribution to the Study of the Literary Relations of England and Germany in the Eighteenth Century",en
26184,Simple Sabotage Field Manual,en
26185,"Lippincott's Magazine, November 1885",en
26186,When the Birds Begin to Sing,en
26187,The Gentle Art of Cooking Wives,en
26188,Taistelu Heikkilän talosta,fi
26189,A Spoil of Office: A Story of the Modern West,en
2619,The Home Book of Verse — Volume 1,en
26190,A Choice of Miracles,en
26191,Citadel,en
26192,"A Handbook of the Cornish Language chiefly in its latest stages with some account of its history and literature",en
26193,"The Rover Boys in Southern Waters; or, The Deserted Steam Yacht",en
26194,The Grain Ship,en
26195,"The American Missionary — Volume 48, No. 7, July, 1894",en
26196,"The International Magazine, Volume 2, No. 3, February, 1851",en
26198,"South Africa and the Transvaal War, Vol. 2 (of 8) From the Commencement of the War to the Battle of Colenso, 15th Dec. 1899",en
26199,Fables of John Gay (Somewhat Altered),en
262,The Collected Poems of Rupert Brooke,en
2620,The Home Book of Verse — Volume 2,en
26200,The Gettysburg Address,en
26201,The Story of Doctor Doolittle,en
26202,"Sadhana, the Realisation of Life",en
26203,The Adventures of Tom Sawyer,en
26204,"A Letter from the Lord Bishop of London, to the Clergy and People of London and Westminster; On Occasion of the Late Earthquakes",en
26205,"Next Door, Next World",en
26206,Pandemic,en
26207,In Our Town,en
26208,Three Little Cousins,en
26209,The Golden Age Cook Book,en
2621,The Home Book of Verse — Volume 3,en
26210,How to Cook Husbands,en
26211,"Histoire des Plus Célèbres Amateurs Étrangers Espagnols, Anglais, Flamands, Hollandais et Allemands et de leurs relations avec les artistes",fr
26212,"Chocolate: or, An Indian Drinke",en
26213,Fenimore Cooper's Literary Offenses,en
26214,The Jesuit Missions: A Chronicle of the Cross in the Wilderness,en
26215,The Little Colonel's Christmas Vacation,en
26216,The Son of Monte-Cristo,en
26217,"The Loyalist A Story of the American Revolution",en
26218,The Young Oarsmen of Lakeview,en
26219,The Dog Crusoe and His Master,en
2622,The Home Book of Verse — Volume 4,en
26220,A Girl of the Limberlost,en
26221,The Golden Road,en
26222,The Imitation of Christ,en
26223,Just So Stories,en
26224,King Lear,en
26225,Fifteen Thousand Useful Phrases,en
26226,The Importance of Being Earnest,en
26227,The Book of Jonah,en
26228,Candide,en
26229,The Congo,en
26230,The Picture of Dorian Gray,en
26231,Transfusión,es
26232,Sunny Boy in the Country,en
26233,The Indifference of Juliet,en
26234,Far Past the Frontier,en
26235,The Mistress of Shenstone,en
26236,"Vixen, Volume I.",en
26237,"Vixen, Volume II.",en
26238,"Vixen, Volume III.",en
26239,The Forester's Daughter: A Romance of the Bear-Tooth Range,en
26240,The Clansman: An Historical Romance of the Ku Klux Klan,en
26241,"Antony Gray,—Gardener",en
26242,The Bill-Toppers,en
26243,"Discovery of Oxygen, Part 2",en
26244,"Cavanagh, Forest Ranger: A Romance of the Mountain West",en
26245,The History of the Peloponnesian War,en
26246,The Invisible Man: A Grotesque Romance,en
26247,The Strange Case of Dr Jekyll & Mr Hyde,en
26248,"Life: Poem XXI A Book",en
26249,The Light Princess,en
26250,Lincoln at Cooper Union,en
26251,Magna Carta,en
26252,The Prince and the Pauper,en
26253,The Prince,en
26254,The Heart of the Rose,en
26255,Sonny Boy,en
26256,A Little Maid of Province Town,en
26257,The Boy Scouts on the Yukon,en
26258,Elizabeth Hobart at Exeter Hall,en
26259,Her Mother's Secret,en
26260,This Simian World,en
26261,Die Frau von dreißig Jahren,de
26262,Utility of Quaternions in Physics,en
26263,"Taistelu Roomasta I Historiallinen romaani",fi
26264,The Return of the Native,en
26265,Rilla of Ingleside,en
26266,The Rocket Book,en
26267,The Romance of Rubber,en
26268,Romeo and Juliet,en
26269,Silas Marner,en
2627,"On the Method of Zadig Essay #1 from ""Science and Hebrew Tradition""",en
26271,The Slant Book,en
26272,The Spy,en
26273,The Story Girl,en
26274,The Swiss Family Robinson,en
26275,"Homer's Odyssey A Commentary",en
26276,History of Company E of the Sixth Minnesota Regiment of Volunteer Infantry,en
26277,Margarita's Soul: The Romantic Recollections of a Man of Fifty,en
26278,"The Christian Foundation, Or, Scientific and Religious Journal, Volume 1, January, 1880",en
26279,On Singing and Music,en
2628,"The Rise and Progress of Palaeontology Essay #2 from ""Science and Hebrew Tradition""",en
26280,The Renewal of Life; How and When to Tell the Story to the Young,en
26281,Happy-Thought Hall,en
26282,"The Witch of Salem; or, Credulity Run Mad",en
26283,The Huntress,en
26284,El Mar,es
26285,The Turn of the Screw,en
26286,The Velveteen Rabbit,en
26287,The Warden,en
26288,To His Coy Mistress,en
26289,Walden,en
2629,"Lectures on Evolution Essay #3 from ""Science and Hebrew Tradition""",en
26290,War of the Worlds,en
26291,The War of the Worlds,en
26292,The Star Hyacinths,en
26293,The Wind in the Willows,en
26294,The Apologia and Florida of Apuleius of Madaura,en
26295,"The Printer Boy. Or How Benjamin Franklin Made His Mark. An Example for Youth.",en
26297,Little Women,en
26298,The Metamorphosis,en
26299,Onder Moeders Vleugels,nl
263,"Trees, and Other Poems",en
2630,"The Interpreters of Genesis and the Interpreters of Nature Essay #4 from ""Science and Hebrew Tradition""",en
26300,Peter the Great,en
26301,Pride and Prejudice,en
26302,The Theory of Social Revolutions,en
26303,"Right Ho, Jeeves",en
26304,The Stolen White Elephant,en
26305,"Yes, Virginia, There Is A Santa Claus",en
26306,Simon,en
26307,"The Wizard's Daughter, and Other Stories",en
26308,Hints on Extemporaneous Preaching,en
26309,The High Calling,en
2631,"Mr. Gladstone and Genesis Essay #5 from ""Science and Hebrew Tradition""",en
26310,My New Home,en
26311,Choice Cookery,en
26312,The Lost Art of Reading,en
26313,The Young Farmer: Some Things He Should Know,en
26314,Viajes por España,es
26315,Shakespeare's Family,en
26316,Virginia,en
26318,"The Horsewoman: A Practical Guide to Side-Saddle Riding, 2nd. Ed.",en
26319,"A Text-Book of the History of Architecture Seventh Edition, revised",en
2632,"The Lights of the Church and the Light of Science Essay #6 from ""Science and Hebrew Tradition""",en
26320,The Merry-Go-Round,en
26321,"Life and Matter: A Criticism of Professor Haeckel's ""Riddle of the Universe""",en
26322,Peterkin,en
26324,Ravensdene Court,en
26325,A Mulher Portugueza,pt
26326,Sonetos de Anthero,pt
26327,"Casa Braccio, Volumes 1 and 2",en
26328,"Intercession: A Sermon Preached by the Rev. B. N. Michelson, B.A.",en
26329,"The Inquisition A Critical and Historical Study of the Coercive Power of the Church",en
2633,"Hasisadra's Adventure Essay #7 from ""Science and Hebrew Tradition""",en
26330,"Frenzied Finance, Vol. 1: The Crime of Amalgamated",en
26331,A Child's Primer Of Natural History,en
26332,A Prize for Edie,en
26333,Maurine and Other Poems,en
26334,"The Map of Life Conduct and Character",en
26335,Brite and Fair,en
26336,"Rapport sur l'Instruction Publique, les 10, 11 et 19 Septembre 1791 fait au nom du Comité de Constitution à l'Assemblée Nationale",fr
26338,"Alguns homens do meu tempo impressões litterarias",pt
26339,Cupology: How to Be Entertaining,en
2634,"The Evolution of Theology: an Anthropological Study Essay #8 from ""Science and Hebrew Tradition""",en
26340,"Of Natural and Supernatural Things Also of the first Tincture, Root, and Spirit of Metals and Minerals, how the same are Conceived, Generated, Brought forth, Changed, and Augmented.",en
26341,On The Structure of Greek Tribal Society: An Essay,en
26343,"Taistelu Roomasta II Historiallinen romaani",fi
26344,Letters of a Dakota Divorcee,en
26345,Girl Scouts in the Adirondacks,en
26346,Our Bird Comrades,en
26347,I marginalen,sv
26348,Lisbeth Longfrock,en
2635,Clarence,en
26350,Le péril jaune,fr
26351,"La ruelle mal assortie ou entretiens amoureux d'une dame éloquente avec un cavalier gascon plus beau de corps que d'esprit et qui a autant d'ignorance comme elle a de sçavoir",fr
26352,Souvenirs et correspondance tirés des papiers de Mme Récamier (2/2),fr
26353,Des homicides commis par les aliénés,fr
26354,Woodward's Country Homes,en
26355,"Tom, The Bootblack; or, The Road to Success",en
26356,A Brother To Dragons and Other Old-time Tales,en
26357,"Is The Young Man Absalom Safe? A Sermon Preached in The Church of St. Mary Magdalene, Stoke Bishop, on Sunday, July 19th, 1885",en
26359,Vivo de Zamenhof,eo
2636,The Historical Nights' Entertainment: First Series,en
26360,"The Old Man of the Mountain, The Lovecharm and Pietro of Abano Tales from the German of Tieck",en
26362,Le théâtre japonais,fr
26363,Arago et sa vie scientifique,fr
26364,"Reincarnation and the Law of Karma A Study of the Old-New World-Doctrine of Rebirth, and Spiritual Cause and Effect",en
26365,"Intestinal Ills Chronic Constipation, Indigestion, Autogenetic Poisons, Diarrhea, Piles, Etc. Also Auto-Infection, Auto-Intoxication, Anemia, Emaciation, Etc. Due to Proctitis and Colitis",en
26366,The Electric Bath,en
26367,The Young Alaskans on the Missouri,en
26368,"The Ladies Book of Useful Information Compiled from many sources",en
26369,"Amy Harrison; or, Heavenly Seed and Heavenly Dew",en
2637,Youth,en
26370,"Mémoires de Hector Berlioz comprenant ses voyages en Italie, en Allemagne, en Russie et en Angleterre, 1803-1865",fr
26371,Nova Sapho: Tragedia Extranha,pt
26372,Panther Eye,en
26373,The Elements of non-Euclidean Geometry,en
26374,The Cookery Blue Book,en
26375,"Les Cent Jours (2/2) Mémoires pour servir à l'histoire de la vie privée, du retour et du règne de Napoléon en 1815.",fr
26376,"Odes d'Anacréon Traduction littérale et rythmique",fr
26377,"New York Times Current History; The European War, Vol 2, No. 4, July, 1915 April-September, 1915",en
26378,The Care of Books,en
26379,"Vice in its Proper Shape Or, The Wonderful and Melancholy Transformation of Several Naughty Masters and Misses Into Those Contemptible Animals Which They Most Resemble In Disposition.",en
2638,The Idiot,en
26380,Complete Story of the San Francisco Horror,en
26381,"Uncle Sam's Boys as Lieutenants; or, Serving Old Glory as Line Officers",en
26382,"Ancient America, in Notes on American Archaeology",en
26383,"Anna Seward, and Classic Lichfield",en
26384,"Separation and Service; or, Thoughts on Numbers VI, VII.",en
26385,"Punch, or the London Charivari, Volume 104, January 7, 1893",en
26386,Laboulaye's Fairy Book,en
26387,"Een abel spel van Lanseloet van Denemerken hoe hi wert minnende ene joncfrou, die met synder moeder diende",nl
26388,A Humorous History of England,en
26389,Dorothy on a Ranch,en
2639,"Villa Rubein, and Other Stories",en
26390,The Two Great Retreats of History,en
26391,The Unknown Wrestler,en
26392,The Hero of Garside School,en
26393,The Medicinal Plants of the Philippines,en
26394,Le chevalier des dames du dolent fortuné,fr
26395,"Cesar Cascabel, Deel 2 Over het IJs en door de Steppe",nl
26396,"No Clue A Mystery Story",en
26397,Miracles and Supernatural Religion,en
26399,Fairy Prince and Other Stories,en
264,"Main Street, and Other Poems",en
2640,St. Martin's Summer,en
26400,La géométrie,fr
26402,Engelhart Ratgeber,de
26403,Juutalaisten puolustukseksi,fi
26404,La nariz de un notario,es
26405,Penguin Persons & Peppermints,en
26406,Rikas eno: Laulunsekainen huvinäytelmä kahdessa näytöksessä,fi
26407,"An Arrow in a Sunbeam, and Other Tales",en
26408,"A Budget of Paradoxes, Volume II",en
26409,The Children of Wilton Chase,en
2641,A Room with a View,en
26410,"Peak's Island A Romance of Buccaneer Days",en
26411,Villa Nova de Gaia,pt
26412,"Life and sport in China Second Edition",en
26414,Fil and Filippa: Story of Child Life in the Philippines,en
26415,"Le Tour du Monde; Voyage d'un naturaliste. Journal des voyages et des voyageurs; 2. sem. 1860",fr
26416,The Naval History of the United States. Volume 2,en
26417,A Sheaf of Corn,en
26418,L'âne mort,fr
26419,"The Life of Gordon, Volume I",en
2642,Back Home,en
26420,The Convert,en
26425,"Microcosmography or, a Piece of the World Discovered; in Essays and Characters",en
26426,Nagualism: A Study in Native American Folk-lore and History,en
26427,Cardinal Newman as a Musician,en
26428,Kirjava joukko: Novelleja,fi
26429,Nights With Uncle Remus: Myths and Legends of the Old Plantation,en
2643,The History of John Bull,en
26430,Essay on the Creative Imagination,en
26431,Children of Our Town,en
26432,L'esclave religieux et ses avantures,fr
26433,"Blackwood's Edinburgh Magazine, Volume 62, Number 385. November, 1847.",en
26434,"The Boys of Crawford's Basin The Story of a Mountain Ranch in the Early Days of Colorado",en
26435,L'amant rendu cordelier a l'observance d'amour,fr
26436,Le specule des pecheurs,fr
26437,The Rubaiyat of a Huffy Husband,en
26438,"Are the Effects of Use and Disuse Inherited? An Examination of the View Held by Spencer and Darwin",en
26439,"The Quarterly Review, Volume 162, No. 324, April, 1886",en
2644,"Isaac Bickerstaff, Physician and Astrologer",en
26440,Fire Prevention and Fire Extinction,en
26441,Humanity in the City,en
26442,True to His Home: A Tale of the Boyhood of Franklin,en
26443,De honig en zijn gebruik,nl
26444,Schläfst du Mutter?; Ruth. Novellen,de
26446,"The Trial and Execution, for Petit Treason, of Mark and Phillis, Slaves of Capt. John Codman Who Murdered Their Master at Charlestown, Mass., in 1755; for Which the Man Was Hanged and Gibbeted, and the Woman Was Burned to Death. Including, Also, Some Account of Other Punishments by Burning in Massachusetts",en
26447,The Strange Case of Mortimer Fenley,en
26448,The Dragon of Wantley: His Tale,en
26449,"Rambles of an Archaeologist Among Old Books and in Old Places Being Papers on Art, in Relation to Archaeology, Painting, Art-Decoration, and Art-Manufacture",en
2645,The Second Funeral of Napoleon,en
26450,The Story of Paris,en
26451,"A Stable for Nightmares; or, Weird Tales",en
26452,La testa della vipera,it
26453,"La pianta dei sospiri con alcuni cenni su la vita e su le opere dell'autore",it
