:START_ID(Book),:END_ID(Author)
7649,"Lytton, Edward Bulwer Lytton, Baron"
765,"Merritt, Abraham"
7650,"Lytton, Edward Bulwer Lytton, Baron"
7651,"Lytton, Edward Bulwer Lytton, Baron"
7652,"Lytton, Edward Bulwer Lytton, Baron"
7653,"Lytton, Edward Bulwer Lytton, Baron"
7654,"Lytton, Edward Bulwer Lytton, Baron"
7655,"Lytton, Edward Bulwer Lytton, Baron"
7656,"Lytton, Edward Bulwer Lytton, Baron"
7657,"Lytton, Edward Bulwer Lytton, Baron"
7658,"Lytton, Edward Bulwer Lytton, Baron"
7659,"Lytton, Edward Bulwer Lytton, Baron"
766,"Dickens, Charles"
7660,"Lytton, Edward Bulwer Lytton, Baron"
7661,"Lytton, Edward Bulwer Lytton, Baron"
7662,"Lytton, Edward Bulwer Lytton, Baron"
7663,"Lytton, Edward Bulwer Lytton, Baron"
7664,"Lytton, Edward Bulwer Lytton, Baron"
7665,"Lytton, Edward Bulwer Lytton, Baron"
7666,"Lytton, Edward Bulwer Lytton, Baron"
7667,"Lytton, Edward Bulwer Lytton, Baron"
7668,"Lytton, Edward Bulwer Lytton, Baron"
7669,"Lytton, Edward Bulwer Lytton, Baron"
767,"Brontë, Anne"
7670,"Lytton, Edward Bulwer Lytton, Baron"
7671,"Lytton, Edward Bulwer Lytton, Baron"
7672,"Lytton, Edward Bulwer Lytton, Baron"
7673,"Lytton, Edward Bulwer Lytton, Baron"
7674,"Lytton, Edward Bulwer Lytton, Baron"
7675,"Lytton, Edward Bulwer Lytton, Baron"
7676,"Lytton, Edward Bulwer Lytton, Baron"
7677,"Lytton, Edward Bulwer Lytton, Baron"
7678,"Lytton, Edward Bulwer Lytton, Baron"
7679,"Lytton, Edward Bulwer Lytton, Baron"
768,"Brontë, Emily"
7680,"Lytton, Edward Bulwer Lytton, Baron"
7681,"Lytton, Edward Bulwer Lytton, Baron"
7682,"Lytton, Edward Bulwer Lytton, Baron"
7683,"Lytton, Edward Bulwer Lytton, Baron"
7684,"Lytton, Edward Bulwer Lytton, Baron"
7685,"Lytton, Edward Bulwer Lytton, Baron"
7686,"Lytton, Edward Bulwer Lytton, Baron"
7687,"Lytton, Edward Bulwer Lytton, Baron"
7688,"Lytton, Edward Bulwer Lytton, Baron"
7689,"Lytton, Edward Bulwer Lytton, Baron"
769,"Okakura, Kakuzo"
7690,"Lytton, Edward Bulwer Lytton, Baron"
7691,"Lytton, Edward Bulwer Lytton, Baron"
7692,"Lytton, Edward Bulwer Lytton, Baron"
7693,"Lytton, Edward Bulwer Lytton, Baron"
7694,"Lytton, Edward Bulwer Lytton, Baron"
7695,"Lytton, Edward Bulwer Lytton, Baron"
7696,"Lytton, Edward Bulwer Lytton, Baron"
7697,"Lytton, Edward Bulwer Lytton, Baron"
7698,"Lytton, Edward Bulwer Lytton, Baron"
7699,"Lytton, Edward Bulwer Lytton, Baron"
77,"Hawthorne, Nathaniel"
770,"Nesbit, E. (Edith)"
7700,Aristophanes
7701,"Lytton, Edward Bulwer Lytton, Baron"
7702,"Lytton, Edward Bulwer Lytton, Baron"
7703,"Lytton, Edward Bulwer Lytton, Baron"
7704,"Lytton, Edward Bulwer Lytton, Baron"
7705,"Lytton, Edward Bulwer Lytton, Baron"
7706,"Lytton, Edward Bulwer Lytton, Baron"
7707,"Lytton, Edward Bulwer Lytton, Baron"
7708,"Lytton, Edward Bulwer Lytton, Baron"
7709,"Lytton, Edward Bulwer Lytton, Baron"
771,"Brontë, Charlotte"
7710,"Lytton, Edward Bulwer Lytton, Baron"
7711,"Lytton, Edward Bulwer Lytton, Baron"
7712,"Lytton, Edward Bulwer Lytton, Baron"
7713,"Lytton, Edward Bulwer Lytton, Baron"
7714,"Lytton, Edward Bulwer Lytton, Baron"
7715,"Lytton, Edward Bulwer Lytton, Baron"
7716,"Lytton, Edward Bulwer Lytton, Baron"
7717,"Lytton, Edward Bulwer Lytton, Baron"
7718,"Lytton, Edward Bulwer Lytton, Baron"
7719,"Lytton, Edward Bulwer Lytton, Baron"
772,"Stevenson, Robert Louis"
7720,"Lytton, Edward Bulwer Lytton, Baron"
7721,"Lytton, Edward Bulwer Lytton, Baron"
7722,"Lytton, Edward Bulwer Lytton, Baron"
7723,"Lytton, Edward Bulwer Lytton, Baron"
7724,"Lytton, Edward Bulwer Lytton, Baron"
7725,"Lytton, Edward Bulwer Lytton, Baron"
7726,"Lytton, Edward Bulwer Lytton, Baron"
7727,"Lytton, Edward Bulwer Lytton, Baron"
7728,"Lytton, Edward Bulwer Lytton, Baron"
7729,"Lytton, Edward Bulwer Lytton, Baron"
773,"Wilde, Oscar"
7730,"Lytton, Edward Bulwer Lytton, Baron"
7731,"Lytton, Edward Bulwer Lytton, Baron"
7732,"Lytton, Edward Bulwer Lytton, Baron"
7733,"Lytton, Edward Bulwer Lytton, Baron"
7734,"Lytton, Edward Bulwer Lytton, Baron"
7735,"Lytton, Edward Bulwer Lytton, Baron"
7736,"Lytton, Edward Bulwer Lytton, Baron"
7737,"Lytton, Edward Bulwer Lytton, Baron"
7738,"Lytton, Edward Bulwer Lytton, Baron"
7739,"Lytton, Edward Bulwer Lytton, Baron"
774,"Wilde, Oscar"
7740,"Lytton, Edward Bulwer Lytton, Baron"
7741,"Lytton, Edward Bulwer Lytton, Baron"
7742,"Lytton, Edward Bulwer Lytton, Baron"
7743,"Lytton, Edward Bulwer Lytton, Baron"
7744,"Lytton, Edward Bulwer Lytton, Baron"
7745,"Lytton, Edward Bulwer Lytton, Baron"
7746,"Lytton, Edward Bulwer Lytton, Baron"
7747,"Lytton, Edward Bulwer Lytton, Baron"
7748,"Lytton, Edward Bulwer Lytton, Baron"
7749,"Lytton, Edward Bulwer Lytton, Baron"
775,"Wells, H. G. (Herbert George)"
7750,"Lytton, Edward Bulwer Lytton, Baron"
7751,"Lytton, Edward Bulwer Lytton, Baron"
7752,"Lytton, Edward Bulwer Lytton, Baron"
7753,"Lytton, Edward Bulwer Lytton, Baron"
7754,"Lytton, Edward Bulwer Lytton, Baron"
7755,"Lytton, Edward Bulwer Lytton, Baron"
7756,"Lytton, Edward Bulwer Lytton, Baron"
7757,"Lytton, Edward Bulwer Lytton, Baron"
7758,"Lytton, Edward Bulwer Lytton, Baron"
7759,"Lytton, Edward Bulwer Lytton, Baron"
776,"Marquis, Don"
7760,"Lytton, Edward Bulwer Lytton, Baron"
7761,"Lytton, Edward Bulwer Lytton, Baron"
7762,"Hamsun, Knut"
7763,"Grant, Robert"
7764,"Fox, Frances Margaret"
7765,"Williams, Emlyn"
7766,Ouida
7767,"Leonard, Nellie Mabel"
7768,"Lamb, Charles"
7769,"Hakluyt, Richard"
777,"Claxton, William J."
7770,"Dumas, Alexandre"
7771,"Dumas, Alexandre"
7772,"Dumas, Alexandre"
7773,"Shearin, K. Kay"
7774,"Sinclair, Upton"
7775,"Moore, Thomas"
7776,"Buck, Charles Neville"
7777,"Kippis, Andrew"
7778,"Bandini, Helen Elliott"
7779,"Defoe, Daniel"
778,"Nesbit, E. (Edith)"
7780,"Johnson, Samuel"
7781,"Schiaparelli, G. V. (Giovanni Virginio)"
7782,"Tennyson, Alfred Tennyson, Baron"
7783,Owahyah
7784,"Scollard, Clinton"
7785,"Brockwell, Maurice W."
7786,"Clayton, Louisa"
7787,"Reed, Ivy Kellerman"
7788,"Walcott, Earle Ashley"
7789,"Moore, George Augustus"
779,"Marlowe, Christopher"
7790,"Richards, Laura Elizabeth Howe"
7791,"Andersen Nexø, Martin"
7792,"Andersen Nexø, Martin"
7793,"Andersen Nexø, Martin"
7794,"Andersen Nexø, Martin"
7795,"Andersen Nexø, Martin"
7796,"Cawein, Madison Julius"
7797,"Howells, William Dean"
7798,"Dufresny, Charles Rivière"
7799,"Defoe, Daniel"
78,"Burroughs, Edgar Rice"
780,"Wells, H. G. (Herbert George)"
7800,"Long, William J. (William Joseph)"
7801,"Adams, Sherred Willcox"
7802,"Anderson, Robert Gordon"
7803,"Bassett, Sara Ware"
7804,"Southwick, Jessie Eldridge"
7805,"Milne, A. A. (Alan Alexander)"
7806,"Zollinger, Gulielma"
7807,"Johnston, Annie F. (Annie Fellows)"
7808,"Leonard, Nellie Mabel"
7809,"Loti, Pierre"
7811,"Booth, Evangeline"
7812,"Staël, Madame de (Anne-Louise-Germaine)"
7813,"James, Henry"
7814,"Cowan, James"
7815,"Kingsley, Charles"
7816,"Disraeli, Benjamin, Earl of Beaconsfield"
7817,"De Gubernatis, Angelo"
7818,"Mittag-Leffler, Magnus Gustaf"
7819,"Mandeville, Bernard"
782,"Mandeville, John, Sir"
7820,"Brazil, Angela"
7821,"Haliburton, Thomas Chandler"
7822,"Haliburton, Thomas Chandler"
7823,"Haliburton, Thomas Chandler"
7824,"Richards, Laura Elizabeth Howe"
7825,Archimedes
7826,"Barney, J. Stewart (John Stewart)"
7827,"Hudson, W. H. (William Henry)"
7828,"Herrick, Robert"
7829,"Dandridge, Danske"
783,"Badger, Jos. E. (Joseph Edward)"
7830,"Vaux, Frances Bowyer"
7831,"Henty, G. A. (George Alfred)"
7832,"Phillips, David Graham"
7833,"Holley, Marietta"
7834,"Hight, George Ainslie"
7835,"Disraeli, Benjamin, Earl of Beaconsfield"
7836,"Dubnow, Simon"
7837,"Hale, Beatrice Forbes-Robertson"
7838,"Dunsany, Lord"
7839,"Howells, William Dean"
784,"Boyesen, Hjalmar Hjorth"
7840,"Howard, Gorges Edmond"
7841,"Smythe, E. Louise (Emma Louise)"
7842,"Disraeli, Benjamin, Earl of Beaconsfield"
7843,"Hergesheimer, Joseph"
7844,"Bjørnson, Bjørnstjerne"
7845,"Masters, Edgar Lee"
7846,"Kipling, Rudyard"
7847,"Rockwood, Roy"
7848,"Housman, A. E. (Alfred Edward)"
7849,"Kafka, Franz"
785,"Lucretius Carus, Titus"
7850,"Burr, Aaron"
7851,"Burr, Aaron"
7852,"Burr, Aaron"
7853,"Scott, Walter"
7854,"Rosencreutz, Christian"
7855,"Pedler, Margaret"
7856,"Marks, Jeannette Augustus"
7857,"Remington, Frederic"
7858,"Heyse, Paul"
7859,"Raimund, Ferdinand"
786,"Dickens, Charles"
7860,"Raimund, Ferdinand"
7861,"Raimund, Ferdinand"
7862,"Altsheler, Joseph A. (Joseph Alexander)"
7863,"Atherton, Gertrude Franklin Horn"
7865,"Ewing, Juliana Horatia Gatty"
7866,"Wilcox, Ella Wheeler"
7867,"Remington, Frederic"
7869,"Dickens, Charles"
787,"Barr, Amelia E."
7870,"Henty, G. A. (George Alfred)"
7871,"Griffis, William Elliot"
7872,"Joyce, James"
7873,"Rohmer, Sax"
7874,"Conrad, Joseph"
7875,"Goethe, Johann Wolfgang von"
7876,"Hawthorne, Nathaniel"
7877,"Hawthorne, Nathaniel"
7878,"Hawthorne, Nathaniel"
7879,"Hawthorne, Nathaniel"
788,"London, Jack"
7880,"Hawthorne, Nathaniel"
7881,"Hawthorne, Nathaniel"
7882,"Ellis, Edward Sylvester"
7883,"Maclaren, Alexander"
7884,"Davis, Richard Harding"
7886,"Steele, James W."
7887,"Walpole, Hugh, Sir"
7888,"Spyri, Johanna"
7889,"Goethe, Johann Wolfgang von"
789,"Fairless, Michael"
7890,"Collins, Wilkie"
7891,"Collins, Wilkie"
7892,"Collins, Wilkie"
7893,"Collins, Wilkie"
7894,"Collins, Wilkie"
7895,"Reade, Charles"
7896,"Leblanc, Maurice"
7897,"Prentice, Amy"
7898,"Prentice, Amy"
7899,"Chapman, Allen"
79,"Schwartau, Winn"
790,"Wilde, Oscar"
7900,"Hakluyt, Richard"
7901,"Smith, J. Jay (John Jay)"
7902,"Smith, J. Jay (John Jay)"
7903,"Watson, John F. (John Fanning)"
7904,"Watson, John F. (John Fanning)"
7905,"Smith, J. Jay (John Jay)"
7906,"Watson, John F. (John Fanning)"
7907,"Watson, John F. (John Fanning)"
7908,"Smith, J. Jay (John Jay)"
7909,"Smith, J. Jay (John Jay)"
791,"Tennyson, Alfred Tennyson, Baron"
7910,"Watson, John F. (John Fanning)"
7911,"Smith, J. Jay (John Jay)"
7912,"Smith, J. Jay (John Jay)"
7913,"Smith, J. Jay (John Jay)"
7914,"Smith, J. Jay (John Jay)"
7915,"Smith, J. Jay (John Jay)"
7916,"Smith, J. Jay (John Jay)"
7917,"Smith, J. Jay (John Jay)"
7918,"Smith, J. Jay (John Jay)"
7919,"Smith, J. Jay (John Jay)"
792,"Brown, Charles Brockden"
7920,"Smith, J. Jay (John Jay)"
7921,"Smith, J. Jay (John Jay)"
7922,"Smith, J. Jay (John Jay)"
7923,"Watson, John F. (John Fanning)"
7924,"Smith, J. Jay (John Jay)"
7925,"Maclaren, Alexander"
7926,"Disraeli, Benjamin, Earl of Beaconsfield"
7927,"Balzac, Honoré de"
7928,"Atkins, Elizabeth"
7929,"Balzac, Honoré de"
793,"Talbot, Frederick Arthur Ambrose"
7930,"Phelps, William Lyon"
7931,"Day, Holman"
7932,"Codman, John Thomas"
7933,"Shakespeare, William"
7934,"Shakespeare, William"
7936,"Finnemore, John"
7937,"Bridge, Horatio"
7938,"Clark, Felicia Buttz"
7939,"Schiller, Friedrich"
794,"Nesbit, E. (Edith)"
7940,"Wylie, I. A. R. (Ida Alexa Ross)"
7941,"Mann, Mary E."
7942,"Ibsen, Henrik"
7943,"Grillparzer, Franz"
7944,"Grillparzer, Franz"
7945,"Grillparzer, Franz"
7946,"Grillparzer, Franz"
7947,"King-Hall, Stephen, Sir"
7948,"Irving, Washington"
7949,"Sabatini, Rafael"
7950,"Balzac, Honoré de"
7951,"Tagore, Rabindranath"
7952,"Lubbock, John, Sir"
7953,"Aitken, Edward Hamilton"
7954,"Kingsley, Charles"
7955,"Strindberg, August"
7956,"Strindberg, August"
7957,"Ober, Charles K. (Charles Kellogg)"
7958,"Balzac, Honoré de"
7959,"Tacitus, Cornelius"
796,Stendhal
7960,"Webster, Hutton"
7961,"Dodd, Anna Bowman"
7962,"Empey, Arthur Guy"
7963,"Blackford, Mrs. (Martha)"
7964,"Doyle, Arthur Conan"
7966,"Chamberlain, Alexander Francis"
7967,"Rolland, Romain"
7968,"Phillpotts, Eden"
7969,"Manly, Harold P. (Harold Phillips)"
797,Stendhal
7970,"Köstlin, Julius"
7971,"Tagore, Rabindranath"
7972,"Lang, Andrew"
7973,"Rose, Achilles"
7974,"Cooper, James Fenimore"
7975,"Ornsby, Robert"
7976,"Dunne, Finley Peter"
7977,"Sadlier, J., Mrs."
7978,"Johnson, Elias"
7979,"Rolland, Romain"
798,Stendhal
7980,"Adams, Henry Charles"
7981,"Grasser, Georg"
7982,"Hudson, W. H. (William Henry)"
7983,"Eddy, Walter Hollis"
7984,"Inman, Henry"
7985,"Graf, Oskar Maria"
7986,"Chekhov, Anton Pavlovich"
7987,"Scott, Walter"
7988,"Hecht, Ben"
7989,"Phillips, David Graham"
799,"Verne, Jules"
7990,Sallust
7991,"Ostrovsky, Aleksandr Nikolaevich"
7992,"Meloney, Marie Mattingly"
7993,"Irving, Washington"
7994,"Irving, Washington"
7995,"Cheyne, T. K. (Thomas Kelly)"
7996,"Grillparzer, Franz"
7997,"Archer, William"
7998,Aristophanes
7999,Anonymous
8,"Lincoln, Abraham"
80,"De Presno, Odd"
800,"Verne, Jules"
8000,"Carey, Henry Charles"
8001,Anonymous
8002,Anonymous
8003,Anonymous
8004,Anonymous
8005,Anonymous
8006,Anonymous
8007,Anonymous
8008,Anonymous
8009,Anonymous
801,Stendhal
8010,Anonymous
8011,Anonymous
8012,Anonymous
8013,Anonymous
8014,Anonymous
8015,Anonymous
8016,Anonymous
8017,Anonymous
8018,Anonymous
8019,Anonymous
802,Stendhal
8020,Anonymous
8021,Anonymous
8022,Anonymous
8023,Anonymous
8024,Anonymous
8025,Anonymous
8026,Anonymous
8027,Anonymous
8028,Anonymous
8029,Anonymous
803,Stendhal
8030,Anonymous
8031,Anonymous
8032,Anonymous
8033,Anonymous
8034,Anonymous
8035,Anonymous
8036,Anonymous
8037,Anonymous
8038,Anonymous
8039,Anonymous
804,"Sterne, Laurence"
8040,Anonymous
8041,Anonymous
8042,Anonymous
8043,Anonymous
8044,Anonymous
8045,Anonymous
8046,Anonymous
8047,Anonymous
8048,Anonymous
8049,Anonymous
805,"Fitzgerald, F. Scott (Francis Scott)"
8050,Anonymous
8051,Anonymous
8052,Anonymous
8053,Anonymous
8054,Anonymous
8055,Anonymous
8056,Anonymous
8057,Anonymous
8058,Anonymous
8059,Anonymous
806,Sophocles
8060,Anonymous
8061,Anonymous
8062,Anonymous
8063,Anonymous
8064,Anonymous
8065,Anonymous
8066,Anonymous
8067,"Carter, Herbert, active 1909-1917"
8068,"Maclaren, Alexander"
8069,"Maclaren, Alexander"
807,"Dickens, Charles"
8070,"Maclaren, Alexander"
8071,"Maclaren, Alexander"
8072,"Rabb, Kate Milner"
8073,"Lynde, Francis"
8074,Fustel de Coulanges
8076,"Ward, Humphry, Mrs."
8077,"Robinson, James Harvey"
8078,"Stephens, Ann S. (Ann Sophia)"
8079,"Balzac, Honoré de"
808,"Gilbert, W. S. (William Schwenck)"
8080,"James, Henry"
8081,"James, Henry"
8082,"Powell, John Wesley"
8083,"Eddy, Velda Allis"
8084,"Pope, Saxton T. (Saxton Temple)"
8085,Dante Alighieri
8086,"Doctorow, Cory"
8087,"Sedgwick, Anne Douglas"
8088,"Hawthorne, Nathaniel"
8089,"Hawthorne, Nathaniel"
809,"Dickens, Charles"
8090,"Hawthorne, Nathaniel"
8091,"Hawthorne, Nathaniel"
8092,"Chesterton, G. K. (Gilbert Keith)"
8093,"Howard, Anna Kelsey"
8095,"Monk, Maria"
8096,"Stedman, John Gabriel"
8097,"Stedman, John Gabriel"
8098,"Stedman, John Gabriel"
8099,"Stedman, John Gabriel"
81,"Burroughs, Edgar Rice"
810,"Dickens, Charles"
8100,"Stedman, John Gabriel"
8101,"Fuller, Henry Blake"
8102,"Pegge, Samuel"
8103,"Rickaby, Joseph"
8104,"Russell, George William"
8105,"Russell, George William"
8106,"Cook, James"
8107,"Hakluyt, Richard"
8108,"Curtis, George William"
8109,"O'Grady, Standish"
811,"Marlowe, Christopher"
8110,"Lincoln, Abraham"
8112,"Morgan, Lewis Henry"
8113,"Herrick, Robert"
8114,Charlotte Elizabeth
8115,"Lumb, T. W. (Thomas Wallace)"
8116,"Nordhoff, Charles"
8117,"Dostoyevsky, Fyodor"
8118,"Melville, Herman"
8119,"Schulz, Bruno"
8120,"Teresa, of Avila, Saint"
8121,"Ibsen, Henrik"
8122,"Gordon, Hanford Lennox"
8123,"Thackeray, William Makepeace"
8124,"Tumulty, Joseph P. (Joseph Patrick)"
8125,"Ellis, Havelock"
8126,"Stifter, Adalbert"
8127,"Swinburne, Algernon Charles"
8128,"Hearn, Lafcadio"
8129,"Dunsany, Lord"
813,"Tolstoi, Ilia Lvovich, Graf"
8130,"Hearn, Lafcadio"
8131,"Young, E. H. (Emily Hilda)"
8132,"Moodie, Susanna"
8133,"Hearn, Lafcadio"
8134,"Herrick, Robert"
8135,"Walpole, Hugh, Sir"
8136,"Godden, G. M. (Gertrude M.)"
8137,"Morrison, Gertrude W."
8138,"Hudson, Stephen"
8139,"Feis, Jacob"
814,"Trollope, Anthony"
8140,"Ingersoll, Robert Green"
8141,"Franklin, Edgar"
8142,Great Britain. Parliament
8143,"Hull, E. M. (Edith Maude)"
8144,"Butterfield, W. J. Atkinson (William John Atkinson)"
8145,"Lossing, Benson John"
8146,"Wilkins, Harriet Annie"
8147,"Kipling, Rudyard"
8148,"Baroja, Pío"
8149,"Rolland, Romain"
815,"Tocqueville, Alexis de"
8150,"Balzac, Honoré de"
8151,"Clarke, Henry, Mrs."
8152,"Gosse, Edmund"
8153,"Hancock, H. Irving (Harrie Irving)"
8154,"Parton, James"
8155,"Henty, G. A. (George Alfred)"
8156,"Pridham, Caroline"
8157,"Moore, George Augustus"
8158,"Merriman, Henry Seton"
8159,"Waterton, Charles"
816,"Tocqueville, Alexis de"
8160,"Brandes, Georg"
8161,"MacPherson, James"
8162,"Moore, George Augustus"
8163,"Botta, Anne C. Lynch (Anne Charlotte Lynch)"
8164,"Wodehouse, P. G. (Pelham Grenville)"
8165,"Farnol, Jeffery"
8166,"Rabelais, François"
8167,"Rabelais, François"
8168,"Rabelais, François"
8169,"Rabelais, François"
8170,"Rabelais, François"
8171,"Howells, William Dean"
8172,"Forbes, George"
8173,Erckmann-Chatrian
8174,"Verne, Jules"
8175,"Verne, Jules"
8176,"Wodehouse, P. G. (Pelham Grenville)"
8177,"Fryer, Helen"
8178,"Wodehouse, P. G. (Pelham Grenville)"
8179,"Hewatt, Alexander"
818,"Barber, H. (Horatio)"
8180,"Lee, Vernon"
8181,"Hewatt, Alexander"
8182,"Beale, Charles Willing"
8183,"Dunsany, Lord"
8184,"Haggard, H. Rider (Henry Rider)"
8185,"Douglas, Norman"
8186,"Hugo, Victor"
8187,"Moore, Thomas"
8188,"Alcott, Louisa May"
8189,"Rowlands, Samuel"
819,"Casson, Herbert Newton"
8190,"Wodehouse, P. G. (Pelham Grenville)"
8191,"Booth, Bramwell"
8193,"Dillon, Emile Joseph"
8194,"Edwards, Owen Morgan, Sir"
8195,Various
8196,"Fuller, Henry Blake"
8197,"Hope, Laurence"
8198,"Cody, H. A. (Hiram Alfred)"
8199,"Serviss, Garrett Putman"
82,"Scott, Walter"
820,"Dyer, Frank Lewis"
8200,"Maclaren, Alexander"
8201,"MacDonald, George"
8202,"Kingsley, Charles"
8203,"Howells, William Dean"
8204,"Jerome, Jerome K. (Jerome Klapka)"
8205,"Darwin, Charles"
8206,"Lytton, Edward Bulwer Lytton, Baron"
8207,"Bacon, Delia Salter"
8208,"Coleridge, Samuel Taylor"
8209,"Keats, John"
821,"Dickens, Charles"
8210,"Coleridge, Samuel Taylor"
8211,"Hope, Laura Lee"
8212,"Southey, Robert"
8213,"Barrow, Katherine Mary"
8214,"Vaknin, Samuel"
8215,"Vaknin, Samuel"
8216,"Vaknin, Samuel"
8217,"Vaknin, Samuel"
8218,"Vaknin, Samuel"
8219,"Foote, Mary Hallock"
822,"Tymon, Frank"
8220,"Nye, Bill"
8221,"Perry, Bliss"
8222,"Curtis, George William"
8223,"Brown, Charles Brockden"
8224,"Zamenhof, L. L. (Ludwik Lejzer)"
8225,"Ballou, Hosea"
8226,"Bunce, John Thackray"
8227,"Eliot, George"
8228,Anonymous
8229,Anonymous
8230,Anonymous
8231,Anonymous
8232,Anonymous
8233,Anonymous
8234,Anonymous
8235,Anonymous
8236,Anonymous
8237,Anonymous
8238,Anonymous
8239,Anonymous
824,"Dickens, Charles"
8240,Anonymous
8241,Anonymous
8242,Anonymous
8243,Anonymous
8244,Anonymous
8245,Anonymous
8246,Anonymous
8247,Anonymous
8248,Anonymous
8249,Anonymous
825,Anonymous
8250,Anonymous
8251,Anonymous
8252,Anonymous
8253,Anonymous
8254,Anonymous
8255,Anonymous
8256,Anonymous
8257,Anonymous
8258,Anonymous
8259,Anonymous
826,Anonymous
8260,Anonymous
8261,Anonymous
8262,Anonymous
8263,Anonymous
8264,Anonymous
8265,Anonymous
8266,Anonymous
8267,Anonymous
8268,Anonymous
8269,Anonymous
827,Anonymous
8270,Anonymous
8271,Anonymous
8272,Anonymous
8273,Anonymous
8274,Anonymous
8275,Anonymous
8276,Anonymous
8277,Anonymous
8278,Anonymous
8279,Anonymous
828,Anonymous
8280,Anonymous
8281,Anonymous
8282,Anonymous
8283,Anonymous
8284,Anonymous
8285,Anonymous
8286,Anonymous
8287,Anonymous
8288,Anonymous
8289,Anonymous
829,"Swift, Jonathan"
8290,Anonymous
8291,Anonymous
8292,Anonymous
8293,Anonymous
8294,Anonymous
8295,"Howells, William Dean"
8296,Various
8297,Various
8298,"Lipps, Theodor"
83,"Verne, Jules"
830,"Apollonius, Rhodius"
831,"Chrétien, de Troyes, active 12th century"
832,"McSpadden, J. Walker (Joseph Walker)"
833,"Veblen, Thorstein"
834,"Doyle, Arthur Conan"
835,"Fairless, Michael"
836,"Nesbit, E. (Edith)"
837,"Nesbit, E. (Edith)"
8374,"Kingsley, Charles"
8375,"Lipps, Theodor"
8376,"Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de"
8377,"Bangs, John Kendrick"
8379,"Ingleby, C. M. (Clement Mansfield)"
838,"Smiles, Samuel"
8380,"Davis, Richard Harding"
8381,"Maclaren, Alexander"
8382,"Traill, Catharine Parr Strickland"
8383,"Edwards, Amelia Ann Blanford"
8384,"Alcott, Louisa May"
8385,"Merwin, Samuel"
8386,"Wells, Carolyn"
8387,"Hamsun, Knut"
8388,"Whitman, Walt"
8389,"Ingersoll, Robert Green"
839,"Stevenson, Robert Louis"
8390,"Hodous, Lewis"
8391,Various
8392,"Fick, H. H. (Henry H.)"
8393,"Moodie, Susanna"
8394,"Doyle, Arthur Conan"
8395,"Dunsany, Lord"
8396,"Ollivant, Alfred"
8397,"Maclaren, Alexander"
8398,"White, Stewart Edward"
8399,"Sherwood, M. E. W. (Mary Elizabeth Wilson)"
84,"Shelley, Mary Wollstonecraft"
840,"Blackmore, R. D. (Richard Doddridge)"
8400,"Erasmus, Desiderius"
8401,"Menzel, Wolfgang"
8402,"Harte, Bret"
8403,"Benét, Stephen Vincent"
8404,"Brown, Charles Brockden"
8405,"Bennett, Arnold"
8406,"Hawthorne, Julian"
8407,"Caine, Hall, Sir"
8408,Various
8409,"Behn, Aphra"
841,"Lowell, Amy"
8410,"Webster, Frank V."
8413,"Thurston, I. T. (Ida Treadwell)"
8414,"Seton, Julia"
8415,"Tappan, Caroline Sturgis"
8416,"Zola, Émile"
8417,"Speke, John Hanning"
8418,Euripides
8419,"Clark, William"
842,"Brown, Charles Brockden"
8420,"Vaknin, Samuel"
8421,"Vaknin, Samuel"
8422,"Vaknin, Samuel"
8423,"Jacobs, Eugene C."
8424,"Cooke, John Esten"
8425,"Froude, James Anthony"
8426,"Verlaine, Paul"
8427,"Allen, Edith H. (Edith Hedden)"
8428,"Forbes, Archibald"
8429,"Hawthorne, Nathaniel"
843,"Simms, William Gilmore"
8430,"Locke, William John"
8431,"Onerva, L."
8432,"Higginson, Thomas Wentworth"
8433,"Lehmann, R. C. (Rudolf Chambers)"
8434,"Beck, L. Adams (Lily Adams)"
8436,"Clarke, Charles Baron"
8437,"Streuvels, Stijn"
8438,Aristotle
8439,"Hofmann, Mary Christiana"
844,"Wilde, Oscar"
8440,"Latzko, Andreas"
8441,"Chambers, Robert W. (Robert William)"
8442,"Belloc, Hilaire"
8443,"Führer, Ch. (Charlotte)"
8444,"Baroja, Pío"
8445,"Hamsun, Knut"
8446,"Cummings, E. E. (Edward Estlin)"
8447,"Weston, Jessie L. (Jessie Laidlay)"
8448,Vera
8449,"Howells, William Dean"
845,"Timrod, Henry"
8450,"Ware, Mary G. (Mary Greene)"
8451,"Roberts, Charles G. D., Sir"
8452,Various
8453,"Hugo, Victor"
8454,"Hugo, Victor"
8455,"Fogazzaro, Antonio"
8456,"Wells, Carolyn"
8457,"Leacock, Stephen"
8458,"Watterson, Henry"
8459,"Watterson, Henry"
846,"Weems, M. L. (Mason Locke)"
8460,"Watterson, Henry"
